File,Location_Thresh,Use_Window,Window_Weight,Window_Size,Start_Frame,Frame,X,Y,left,right,top,bottom,ROI_coordinates,ROI_location,ROI_transition,Distance_px,Distance_cm
LocationTracking_Clip.mp4,99.5,True,0.9,100.0,0.0,10,614.9243062646851,465.5191225409037,False,False,False,True,"{'xs': [[311.0555487738715, 586.611104329427, 589.9444376627604, 309.94443766276044], [647.7222154405381, 917.7222154405381, 918.8333265516492, 647.7222154405381], [592.1666598849826, 586.611104329427, 647.7222154405381, 646.611104329427], [589.9444376627604, 593.2777709960936, 647.7222154405381, 647.7222154405381]], 'ys': [[343.4285714285714, 344.5974025974026, 391.35064935064935, 392.5194805194805], [344.5974025974026, 342.2597402597402, 393.68831168831167, 393.68831168831167], [25.506493506493474, 344.5974025974026, 344.5974025974026, 24.337662337662305], [391.35064935064935, 713.9480519480519, 712.7792207792207, 393.68831168831167]]}",bottom,False,2.402362925889446,0.3959910603753016
LocationTracking_Clip.mp4,99.5,True,0.9,100.0,0.0,11,614.505069455409,467.09539089758,False,False,False,True,"{'xs': [[311.0555487738715, 586.611104329427, 589.9444376627604, 309.94443766276044], [647.7222154405381, 917.7222154405381, 918.8333265516492, 647.7222154405381], [592.1666598849826, 586.611104329427, 647.7222154405381, 646.611104329427], [589.9444376627604, 593.2777709960936, 647.7222154405381, 647.7222154405381]], 'ys': [[343.4285714285714, 344.5974025974026, 391.35064935064935, 392.5194805194805], [344.5974025974026, 342.2597402597402, 393.68831168831167, 393.68831168831167], [25.506493506493474, 344.5974025974026, 344.5974025974026, 24.337662337662305], [391.35064935064935, 713.9480519480519, 712.7792207792207, 393.68831168831167]]}",bottom,False,1.6310675750903203,0.2688553722017898
LocationTracking_Clip.mp4,99.5,True,0.9,100.0,0.0,12,614.7438086724029,469.0022787324365,False,False,False,True,"{'xs': [[311.0555487738715, 586.611104329427, 589.9444376627604, 309.94443766276044], [647.7222154405381, 917.7222154405381, 918.8333265516492, 647.7222154405381], [592.1666598849826, 586.611104329427, 647.7222154405381, 646.611104329427], [589.9444376627604, 593.2777709960936, 647.7222154405381, 647.7222154405381]], 'ys': [[343.4285714285714, 344.5974025974026, 391.35064935064935, 392.5194805194805], [344.5974025974026, 342.2597402597402, 393.68831168831167, 393.68831168831167], [25.506493506493474, 344.5974025974026, 344.5974025974026, 24.337662337662305], [391.35064935064935, 713.9480519480519, 712.7792207792207, 393.68831168831167]]}",bottom,False,1.9217746039675323,0.31677377095122927
LocationTracking_Clip.mp4,99.5,True,0.9,100.0,0.0,13,614.5132732546388,471.4042039416262,False,False,False,True,"{'xs': [[311.0555487738715, 586.611104329427, 589.9444376627604, 309.94443766276044], [647.7222154405381, 917.7222154405381, 918.8333265516492, 647.7222154405381], [592.1666598849826, 586.611104329427, 647.7222154405381, 646.611104329427], [589.9444376627604, 593.2777709960936, 647.7222154405381, 647.7222154405381]], 'ys': [[343.4285714285714, 344.5974025974026, 391.35064935064935, 392.5194805194805], [344.5974025974026, 342.2597402597402, 393.68831168831167, 393.68831168831167], [25.506493506493474, 344.5974025974026, 344.5974025974026, 24.337662337662305], [391.35064935064935, 713.9480519480519, 712.7792207792207, 393.68831168831167]]}",bottom,False,2.41296317613524,0.39773834189127877
LocationTracking_Clip.mp4,99.5,True,0.9,100.0,0.0,14,613.9265683923082,475.28520201680914,False,False,False,True,"{'xs': [[311.0555487738715, 586.611104329427, 589.9444376627604, 309.94443766276044], [647.7222154405381, 917.7222154405381, 918.8333265516492, 647.7222154405381], [592.1666598849826, 586.611104329427, 647.7222154405381, 646.611104329427], [589.9444376627604, 593.2777709960936, 647.7222154405381, 647.7222154405381]], 'ys': [[343.4285714285714, 344.5974025974026, 391.35064935064935, 392.5194805194805], [344.5974025974026, 342.2597402597402, 393.68831168831167, 393.68831168831167], [25.506493506493474, 344.5974025974026, 344.5974025974026, 24.337662337662305], [391.35064935064935, 713.9480519480519, 712.7792207792207, 393.68831168831167]]}",bottom,False,3.9250947319849625,0.6469890157902656
LocationTracking_Clip.mp4,99.5,True,0.9,100.0,0.0,15,613.0135630397712,478.36659229055505,False,False,False,True,"{'xs': [[311.0555487738715, 586.611104329427, 589.9444376627604, 309.94443766276044], [647.7222154405381, 917.7222154405381, 918.8333265516492, 647.7222154405381], [592.1666598849826, 586.611104329427, 647.7222154405381, 646.611104329427], [589.9444376627604, 593.2777709960936, 647.7222154405381, 647.7222154405381]], 'ys': [[343.4285714285714, 344.5974025974026, 391.35064935064935, 392.5194805194805], [344.5974025974026, 342.2597402597402, 393.68831168831167, 393.68831168831167], [25.506493506493474, 344.5974025974026, 344.5974025974026, 24.337662337662305], [391.35064935064935, 713.9480519480519, 712.7792207792207, 393.68831168831167]]}",bottom,False,3.2138053445872017,0.5297443498349519
LocationTracking_Clip.mp4,99.5,True,0.9,100.0,0.0,16,610.4448273292035,480.7031199992985,False,False,False,True,"{'xs': [[311.0555487738715, 586.611104329427, 589.9444376627604, 309.94443766276044], [647.7222154405381, 917.7222154405381, 918.8333265516492, 647.7222154405381], [592.1666598849826, 586.611104329427, 647.7222154405381, 646.611104329427], [589.9444376627604, 593.2777709960936, 647.7222154405381, 647.7222154405381]], 'ys': [[343.4285714285714, 344.5974025974026, 391.35064935064935, 392.5194805194805], [344.5974025974026, 342.2597402597402, 393.68831168831167, 393.68831168831167], [25.506493506493474, 344.5974025974026, 344.5974025974026, 24.337662337662305], [391.35064935064935, 713.9480519480519, 712.7792207792207, 393.68831168831167]]}",bottom,False,3.472429248303222,0.5723743591342295
LocationTracking_Clip.mp4,99.5,True,0.9,100.0,0.0,17,614.3405271777112,486.2029922776567,False,False,False,True,"{'xs': [[311.0555487738715, 586.611104329427, 589.9444376627604, 309.94443766276044], [647.7222154405381, 917.7222154405381, 918.8333265516492, 647.7222154405381], [592.1666598849826, 586.611104329427, 647.7222154405381, 646.611104329427], [589.9444376627604, 593.2777709960936, 647.7222154405381, 647.7222154405381]], 'ys': [[343.4285714285714, 344.5974025974026, 391.35064935064935, 392.5194805194805], [344.5974025974026, 342.2597402597402, 393.68831168831167, 393.68831168831167], [25.506493506493474, 344.5974025974026, 344.5974025974026, 24.337662337662305], [391.35064935064935, 713.9480519480519, 712.7792207792207, 393.68831168831167]]}",bottom,False,6.739812489076841,1.1109501672367461
LocationTracking_Clip.mp4,99.5,True,0.9,100.0,0.0,18,612.9558547449317,490.0927170740754,False,False,False,True,"{'xs': [[311.0555487738715, 586.611104329427, 589.9444376627604, 309.94443766276044], [647.7222154405381, 917.7222154405381, 918.8333265516492, 647.7222154405381], [592.1666598849826, 586.611104329427, 647.7222154405381, 646.611104329427], [589.9444376627604, 593.2777709960936, 647.7222154405381, 647.7222154405381]], 'ys': [[343.4285714285714, 344.5974025974026, 391.35064935064935, 392.5194805194805], [344.5974025974026, 342.2597402597402, 393.68831168831167, 393.68831168831167], [25.506493506493474, 344.5974025974026, 344.5974025974026, 24.337662337662305], [391.35064935064935, 713.9480519480519, 712.7792207792207, 393.68831168831167]]}",bottom,False,4.12883479179952,0.6805723022527068
LocationTracking_Clip.mp4,99.5,True,0.9,100.0,0.0,19,609.4283622186874,492.01495684631044,False,False,False,True,"{'xs': [[311.0555487738715, 586.611104329427, 589.9444376627604, 309.94443766276044], [647.7222154405381, 917.7222154405381, 918.8333265516492, 647.7222154405381], [592.1666598849826, 586.611104329427, 647.7222154405381, 646.611104329427], [589.9444376627604, 593.2777709960936, 647.7222154405381, 647.7222154405381]], 'ys': [[343.4285714285714, 344.5974025974026, 391.35064935064935, 392.5194805194805], [344.5974025974026, 342.2597402597402, 393.68831168831167, 393.68831168831167], [25.506493506493474, 344.5974025974026, 344.5974025974026, 24.337662337662305], [391.35064935064935, 713.9480519480519, 712.7792207792207, 393.68831168831167]]}",bottom,False,4.017239010150056,0.6621775245808775
LocationTracking_Clip.mp4,99.5,True,0.9,100.0,0.0,20,605.851157800126,494.2095479537181,False,False,False,True,"{'xs': [[311.0555487738715, 586.611104329427, 589.9444376627604, 309.94443766276044], [647.7222154405381, 917.7222154405381, 918.8333265516492, 647.7222154405381], [592.1666598849826, 586.611104329427, 647.7222154405381, 646.611104329427], [589.9444376627604, 593.2777709960936, 647.7222154405381, 647.7222154405381]], 'ys': [[343.4285714285714, 344.5974025974026, 391.35064935064935, 392.5194805194805], [344.5974025974026, 342.2597402597402, 393.68831168831167, 393.68831168831167], [25.506493506493474, 344.5974025974026, 344.5974025974026, 24.337662337662305], [391.35064935064935, 713.9480519480519, 712.7792207792207, 393.68831168831167]]}",bottom,False,4.1967393987342385,0.6917652893799502
LocationTracking_Clip.mp4,99.5,True,0.9,100.0,0.0,21,614.428432186856,497.9603873510235,False,False,False,True,"{'xs': [[311.0555487738715, 586.611104329427, 589.9444376627604, 309.94443766276044], [647.7222154405381, 917.7222154405381, 918.8333265516492, 647.7222154405381], [592.1666598849826, 586.611104329427, 647.7222154405381, 646.611104329427], [589.9444376627604, 593.2777709960936, 647.7222154405381, 647.7222154405381]], 'ys': [[343.4285714285714, 344.5974025974026, 391.35064935064935, 392.5194805194805], [344.5974025974026, 342.2597402597402, 393.68831168831167, 393.68831168831167], [25.506493506493474, 344.5974025974026, 344.5974025974026, 24.337662337662305], [391.35064935064935, 713.9480519480519, 712.7792207792207, 393.68831168831167]]}",bottom,False,9.361540049032136,1.5430999749505308
LocationTracking_Clip.mp4,99.5,True,0.9,100.0,0.0,22,615.1235960617803,501.1333348801596,False,False,False,True,"{'xs': [[311.0555487738715, 586.611104329427, 589.9444376627604, 309.94443766276044], [647.7222154405381, 917.7222154405381, 918.8333265516492, 647.7222154405381], [592.1666598849826, 586.611104329427, 647.7222154405381, 646.611104329427], [589.9444376627604, 593.2777709960936, 647.7222154405381, 647.7222154405381]], 'ys': [[343.4285714285714, 344.5974025974026, 391.35064935064935, 392.5194805194805], [344.5974025974026, 342.2597402597402, 393.68831168831167, 393.68831168831167], [25.506493506493474, 344.5974025974026, 344.5974025974026, 24.337662337662305], [391.35064935064935, 713.9480519480519, 712.7792207792207, 393.68831168831167]]}",bottom,False,3.2482070185951724,0.535414914936625
LocationTracking_Clip.mp4,99.5,True,0.9,100.0,0.0,23,614.796878818729,506.21043371859844,False,False,False,True,"{'xs': [[311.0555487738715, 586.611104329427, 589.9444376627604, 309.94443766276044], [647.7222154405381, 917.7222154405381, 918.8333265516492, 647.7222154405381], [592.1666598849826, 586.611104329427, 647.7222154405381, 646.611104329427], [589.9444376627604, 593.2777709960936, 647.7222154405381, 647.7222154405381]], 'ys': [[343.4285714285714, 344.5974025974026, 391.35064935064935, 392.5194805194805], [344.5974025974026, 342.2597402597402, 393.68831168831167, 393.68831168831167], [25.506493506493474, 344.5974025974026, 344.5974025974026, 24.337662337662305], [391.35064935064935, 713.9480519480519, 712.7792207792207, 393.68831168831167]]}",bottom,False,5.087600296031889,0.8386094433443972
LocationTracking_Clip.mp4,99.5,True,0.9,100.0,0.0,24,615.674060613295,510.4011688540142,False,False,False,True,"{'xs': [[311.0555487738715, 586.611104329427, 589.9444376627604, 309.94443766276044], [647.7222154405381, 917.7222154405381, 918.8333265516492, 647.7222154405381], [592.1666598849826, 586.611104329427, 647.7222154405381, 646.611104329427], [589.9444376627604, 593.2777709960936, 647.7222154405381, 647.7222154405381]], 'ys': [[343.4285714285714, 344.5974025974026, 391.35064935064935, 392.5194805194805], [344.5974025974026, 342.2597402597402, 393.68831168831167, 393.68831168831167], [25.506493506493474, 344.5974025974026, 344.5974025974026, 24.337662337662305], [391.35064935064935, 713.9480519480519, 712.7792207792207, 393.68831168831167]]}",bottom,False,4.281554492929645,0.7057456995520875
LocationTracking_Clip.mp4,99.5,True,0.9,100.0,0.0,25,613.1285719865394,513.5052142112696,False,False,False,True,"{'xs': [[311.0555487738715, 586.611104329427, 589.9444376627604, 309.94443766276044], [647.7222154405381, 917.7222154405381, 918.8333265516492, 647.7222154405381], [592.1666598849826, 586.611104329427, 647.7222154405381, 646.611104329427], [589.9444376627604, 593.2777709960936, 647.7222154405381, 647.7222154405381]], 'ys': [[343.4285714285714, 344.5974025974026, 391.35064935064935, 392.5194805194805], [344.5974025974026, 342.2597402597402, 393.68831168831167, 393.68831168831167], [25.506493506493474, 344.5974025974026, 344.5974025974026, 24.337662337662305], [391.35064935064935, 713.9480519480519, 712.7792207792207, 393.68831168831167]]}",bottom,False,4.014300677433191,0.6616931874827032
LocationTracking_Clip.mp4,99.5,True,0.9,100.0,0.0,26,609.8281166896438,516.455301934822,False,False,False,True,"{'xs': [[311.0555487738715, 586.611104329427, 589.9444376627604, 309.94443766276044], [647.7222154405381, 917.7222154405381, 918.8333265516492, 647.7222154405381], [592.1666598849826, 586.611104329427, 647.7222154405381, 646.611104329427], [589.9444376627604, 593.2777709960936, 647.7222154405381, 647.7222154405381]], 'ys': [[343.4285714285714, 344.5974025974026, 391.35064935064935, 392.5194805194805], [344.5974025974026, 342.2597402597402, 393.68831168831167, 393.68831168831167], [25.506493506493474, 344.5974025974026, 344.5974025974026, 24.337662337662305], [391.35064935064935, 713.9480519480519, 712.7792207792207, 393.68831168831167]]}",bottom,False,4.4267395161067595,0.7296771258403252
LocationTracking_Clip.mp4,99.5,True,0.9,100.0,0.0,27,612.1165091370567,517.8271585458752,False,False,False,True,"{'xs': [[311.0555487738715, 586.611104329427, 589.9444376627604, 309.94443766276044], [647.7222154405381, 917.7222154405381, 918.8333265516492, 647.7222154405381], [592.1666598849826, 586.611104329427, 647.7222154405381, 646.611104329427], [589.9444376627604, 593.2777709960936, 647.7222154405381, 647.7222154405381]], 'ys': [[343.4285714285714, 344.5974025974026, 391.35064935064935, 392.5194805194805], [344.5974025974026, 342.2597402597402, 393.68831168831167, 393.68831168831167], [25.506493506493474, 344.5974025974026, 344.5974025974026, 24.337662337662305], [391.35064935064935, 713.9480519480519, 712.7792207792207, 393.68831168831167]]}",bottom,False,2.6680949298454006,0.4397927261803185
LocationTracking_Clip.mp4,99.5,True,0.9,100.0,0.0,28,608.6941797069979,519.4959737881971,False,False,False,True,"{'xs': [[311.0555487738715, 586.611104329427, 589.9444376627604, 309.94443766276044], [647.7222154405381, 917.7222154405381, 918.8333265516492, 647.7222154405381], [592.1666598849826, 586.611104329427, 647.7222154405381, 646.611104329427], [589.9444376627604, 593.2777709960936, 647.7222154405381, 647.7222154405381]], 'ys': [[343.4285714285714, 344.5974025974026, 391.35064935064935, 392.5194805194805], [344.5974025974026, 342.2597402597402, 393.68831168831167, 393.68831168831167], [25.506493506493474, 344.5974025974026, 344.5974025974026, 24.337662337662305], [391.35064935064935, 713.9480519480519, 712.7792207792207, 393.68831168831167]]}",bottom,False,3.8075297820046345,0.6276103163007023
LocationTracking_Clip.mp4,99.5,True,0.9,100.0,0.0,29,611.6228275300726,519.9286912807648,False,False,False,True,"{'xs': [[311.0555487738715, 586.611104329427, 589.9444376627604, 309.94443766276044], [647.7222154405381, 917.7222154405381, 918.8333265516492, 647.7222154405381], [592.1666598849826, 586.611104329427, 647.7222154405381, 646.611104329427], [589.9444376627604, 593.2777709960936, 647.7222154405381, 647.7222154405381]], 'ys': [[343.4285714285714, 344.5974025974026, 391.35064935064935, 392.5194805194805], [344.5974025974026, 342.2597402597402, 393.68831168831167, 393.68831168831167], [25.506493506493474, 344.5974025974026, 344.5974025974026, 24.337662337662305], [391.35064935064935, 713.9480519480519, 712.7792207792207, 393.68831168831167]]}",bottom,False,2.9604429567168213,0.4879816171725401
LocationTracking_Clip.mp4,99.5,True,0.9,100.0,0.0,30,607.9128857620134,521.915925930442,False,False,False,True,"{'xs': [[311.0555487738715, 586.611104329427, 589.9444376627604, 309.94443766276044], [647.7222154405381, 917.7222154405381, 918.8333265516492, 647.7222154405381], [592.1666598849826, 586.611104329427, 647.7222154405381, 646.611104329427], [589.9444376627604, 593.2777709960936, 647.7222154405381, 647.7222154405381]], 'ys': [[343.4285714285714, 344.5974025974026, 391.35064935064935, 392.5194805194805], [344.5974025974026, 342.2597402597402, 393.68831168831167, 393.68831168831167], [25.506493506493474, 344.5974025974026, 344.5974025974026, 24.337662337662305], [391.35064935064935, 713.9480519480519, 712.7792207792207, 393.68831168831167]]}",bottom,False,4.20865411684876,0.6937292398761041
LocationTracking_Clip.mp4,99.5,True,0.9,100.0,0.0,31,613.8138688295396,525.9178873916327,False,False,False,True,"{'xs': [[311.0555487738715, 586.611104329427, 589.9444376627604, 309.94443766276044], [647.7222154405381, 917.7222154405381, 918.8333265516492, 647.7222154405381], [592.1666598849826, 586.611104329427, 647.7222154405381, 646.611104329427], [589.9444376627604, 593.2777709960936, 647.7222154405381, 647.7222154405381]], 'ys': [[343.4285714285714, 344.5974025974026, 391.35064935064935, 392.5194805194805], [344.5974025974026, 342.2597402597402, 393.68831168831167, 393.68831168831167], [25.506493506493474, 344.5974025974026, 344.5974025974026, 24.337662337662305], [391.35064935064935, 713.9480519480519, 712.7792207792207, 393.68831168831167]]}",bottom,False,7.130027819026163,1.1752709160362307
LocationTracking_Clip.mp4,99.5,True,0.9,100.0,0.0,32,611.0566973174548,529.0729491629094,False,False,False,True,"{'xs': [[311.0555487738715, 586.611104329427, 589.9444376627604, 309.94443766276044], [647.7222154405381, 917.7222154405381, 918.8333265516492, 647.7222154405381], [592.1666598849826, 586.611104329427, 647.7222154405381, 646.611104329427], [589.9444376627604, 593.2777709960936, 647.7222154405381, 647.7222154405381]], 'ys': [[343.4285714285714, 344.5974025974026, 391.35064935064935, 392.5194805194805], [344.5974025974026, 342.2597402597402, 393.68831168831167, 393.68831168831167], [25.506493506493474, 344.5974025974026, 344.5974025974026, 24.337662337662305], [391.35064935064935, 713.9480519480519, 712.7792207792207, 393.68831168831167]]}",bottom,False,4.1900369363077985,0.6906604957724694
LocationTracking_Clip.mp4,99.5,True,0.9,100.0,0.0,33,608.4356788771056,532.3212965883516,False,False,False,True,"{'xs': [[311.0555487738715, 586.611104329427, 589.9444376627604, 309.94443766276044], [647.7222154405381, 917.7222154405381, 918.8333265516492, 647.7222154405381], [592.1666598849826, 586.611104329427, 647.7222154405381, 646.611104329427], [589.9444376627604, 593.2777709960936, 647.7222154405381, 647.7222154405381]], 'ys': [[343.4285714285714, 344.5974025974026, 391.35064935064935, 392.5194805194805], [344.5974025974026, 342.2597402597402, 393.68831168831167, 393.68831168831167], [25.506493506493474, 344.5974025974026, 344.5974025974026, 24.337662337662305], [391.35064935064935, 713.9480519480519, 712.7792207792207, 393.68831168831167]]}",bottom,False,4.173906882170213,0.6880017146311942
LocationTracking_Clip.mp4,99.5,True,0.9,100.0,0.0,34,614.7476545569901,537.5256000593262,False,False,False,True,"{'xs': [[311.0555487738715, 586.611104329427, 589.9444376627604, 309.94443766276044], [647.7222154405381, 917.7222154405381, 918.8333265516492, 647.7222154405381], [592.1666598849826, 586.611104329427, 647.7222154405381, 646.611104329427], [589.9444376627604, 593.2777709960936, 647.7222154405381, 647.7222154405381]], 'ys': [[343.4285714285714, 344.5974025974026, 391.35064935064935, 392.5194805194805], [344.5974025974026, 342.2597402597402, 393.68831168831167, 393.68831168831167], [25.506493506493474, 344.5974025974026, 344.5974025974026, 24.337662337662305], [391.35064935064935, 713.9480519480519, 712.7792207792207, 393.68831168831167]]}",bottom,False,8.180819738965742,1.3484771381796294
